meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games Tokyo 2020,58.59,26/07/2021,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,117,119,948,Tokyo,JPN
Hancock Prospecting Australian Swimming Trials 2021,58.59,13/06/2021,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,117,120,948,Adelaide,AUS
17th FINA World Championships 2017,58.59,25/07/2017,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,117,121,976,Budapest,HUN
FINA/airweave Swimming World Cup 2015,58.59,30/09/2015,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,117,122,976,Beijing,CHN
World Aquatics Championships - Fukuoka 2023,58.60,24/07/2023,Women 100 Backstroke LCM Female,USA,United States of America,"BERKOFF, Katharine",F,28/01/2001,,,123,123,942,Fukuoka,JPN
22nd Commonwealth Games 2022,58.60,31/07/2022,Women 100 Backstroke LCM Female,AUS,Australia,"MCKEOWN, Kaylee",F,12/07/2001,,,123,124,942,Birmingham,GBR
US Olympic Team Trials - Wave II,58.60,15/06/2021,Women 100 Backstroke LCM Female,USA,United States of America,"WHITE, Rhyan",F,25/01/2000,,,123,125,948,Omaha,USA
Hancock Prospecting Australian Swimming Club Championships 2021,58.60,15/04/2021,Women 100 Backstroke LCM Female,AUS,Australia,"MCKEOWN, Kaylee",F,12/07/2001,,,123,126,948,Gold Coast,AUS
18th FINA World Championships 2019,58.60,23/07/2019,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,123,127,969,Gwangju,KOR
18th FINA World Championships 2019,58.60,22/07/2019,Women 100 Backstroke LCM Female,AUS,Australia,"ATHERTON, Minna",F,17/05/2000,,,123,128,969,Gwangju,KOR
Phillips 66 International Team Trials 2022,58.61,29/04/2022,Women 100 Backstroke LCM Female,USA,United States of America,"BERKOFF, Katharine",F,28/01/2001,,,129,129,941,Greensboro,USA
13th Pan Pacific Championships 2018,58.61,10/08/2018,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,129,130,974,Tokyo,JPN
US Olympic Team Trials - Wave II,58.62,14/06/2021,Women 100 Backstroke LCM Female,USA,United States of America,"BERKOFF, Katharine",F,28/01/2001,,,131,131,947,Omaha,USA
17th FINA World Championships 2017,58.62,24/07/2017,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,131,132,974,Budapest,HUN
Hancock Prospecting Australian,58.62,10/04/2017,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,131,133,974,Brisbane,AUS
USA Winter National Championships (50m),58.63,06/12/2019,Women 100 Backstroke LCM Female,USA,United States of America,"BACON, Phoebe",F,12/08/2002,,,134,134,968,Atlanta,USA
13th Pan Pacific Championships 2018,58.63,12/08/2018,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,134,135,973,Tokyo,JPN
21st Commonwealth Games 2018,58.63,07/04/2018,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,134,136,973,Gold Coast,AUS
Toyota US Open 2022,58.65,02/12/2022,Women 100 Backstroke LCM Female,USA,United States of America,"SMITH, Regan",F,09/02/2002,,,137,137,939,Greensboro,USA
Eindhoven Qualification Meet 2021,58.65,11/04/2021,Women 100 Backstroke LCM Female,NED,Netherlands,"TOUSSAINT, Kira",F,22/05/1994,,,137,138,945,Eindhoven,NED
21st Commonwealth Games 2018,58.66,07/04/2018,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,139,139,971,Gold Coast,AUS
21st Commonwealth Games 2018,58.66,06/04/2018,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,139,140,971,Gold Coast,AUS
Olympic Games Rio 2016,58.66,12/08/2016,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,139,141,972,Rio de Janeiro,BRA
19th FINA World Championships Budapest 2022,58.67,20/06/2022,Women 100 Backstroke LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,142,142,938,Budapest,HUN
US National Championships (50m),58.67,25/06/2013,Women 100 Backstroke LCM Female,USA,United States of America,"FRANKLIN, Missy",F,10/05/1995,,,142,143,972,Indianapolis,USA
USA Winter National Championships (50m),58.68,06/12/2019,Women 100 Backstroke LCM Female,USA,United States of America,"SMITH, Regan",F,09/02/2002,,,144,144,965,Atlanta,USA
Olympic Games London 2012,58.68,30/07/2012,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,144,145,971,London,GBR
Toyota US Open 2021,58.69,03/12/2021,Women 100 Backstroke LCM Female,USA,United States of America,"SMITH, Regan",F,09/02/2002,,,146,146,943,Greensboro,USA
Olympic Games Tokyo 2020,58.69,25/07/2021,Women 100 Backstroke LCM Female,GBR,Great Britain,"DAWSON, Kathleen",F,03/10/1997,,,146,147,943,Tokyo,JPN
Olympic Games Tokyo 2020,58.70,27/07/2021,Women 100 Backstroke LCM Female,GBR,Great Britain,"DAWSON, Kathleen",F,03/10/1997,,,148,148,943,Tokyo,JPN
21st Commonwealth Games 2018,58.70,06/04/2018,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,148,149,969,Gold Coast,AUS
McDonalds Queensland Championships 2015,58.70,14/12/2015,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,148,150,970,Brisbane,AUS
15th FINA World Championships 2013,58.70,04/08/2013,Women 100 Backstroke LCM Female,JPN,Japan,"TERAKAWA, Aya",F,12/11/1984,,,148,151,970,Barcelona,ESP
US Olympic Team Trials - Wave II,58.72,15/06/2021,Women 100 Backstroke LCM Female,USA,United States of America,"SMOLIGA, Olivia",F,12/10/1994,,,152,152,942,Omaha,USA
13th Pan Pacific Championships 2018,58.72,10/08/2018,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,152,153,968,Tokyo,JPN
National Chinese Championships (50m),58.72,08/04/2017,Women 100 Backstroke LCM Female,CHN,People's Republic of China,"FU, Yuanhui",F,07/01/1996,,,152,154,969,Qingdae,CHN
FINA/airweave Swimming World Cup 2015,58.72,04/10/2015,Women 100 Backstroke LCM Female,AUS,Australia,"SEEBOHM, Emily",F,05/06/1992,,,152,155,969,Singapore,SGP
Duel in the Pool 2022,58.73,20/08/2022,Women 100 Backstroke LCM Female,AUS,Australia,"MCKEOWN, Kaylee",F,12/07/2001,,,156,156,936,Sydney,AUS
22nd Commonwealth Games 2022,58.73,31/07/2022,Women 100 Backstroke LCM Female,CAN,Canada,"MASSE, Kylie",F,18/01/1996,,,156,157,936,Birmingham,GBR
TYR Pro Swim Series San Antonio 2022,58.73,01/04/2022,Women 100 Backstroke LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,156,158,936,San Antonio,USA
